"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N","P5_011N","P5_012N","P5_013N","P5_014N","P5_015N","P5_016N","P5_017N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Not Hispanic or Latino:"," !!Total:!!Not Hispanic or Latino:!!White alone"," !!Total:!!Not Hispanic or Latino:!!Black or African American alone"," !!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Not Hispanic or Latino:!!Asian alone"," !!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Not Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Not Hispanic or Latino:!!Two or More Races"," !!Total:!!Hispanic or Latino:"," !!Total:!!Hispanic or Latino:!!White alone"," !!Total:!!Hispanic or Latino:!!Black or African American alone"," !!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone"," !!Total:!!Hispanic or Latino:!!Asian alone"," !!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Hispanic or Latino:!!Some Other Race alone"," !!Total:!!Hispanic or Latino:!!Two or More Races",
"1000000US150030086232006","Block 2006, Block Group 2, Census Tract 86.23, Honolulu County, Hawaii","234","206","12","3","0","131","13","0","47","28","5","0","0","2","2","1","18",
"1000000US150030086232007","Block 2007, Block Group 2, Census Tract 86.23, Honolulu County, Hawaii","71","54","0","1","0","40","0","0","13","17","1","1","0","0","0","0","15",
"1000000US150030086232008","Block 2008, Block Group 2, Census Tract 86.23, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030086232009","Block 2009, Block Group 2, Census Tract 86.23, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030086232010","Block 2010, Block Group 2, Census Tract 86.23, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030086233000","Block 3000, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030086233001","Block 3001, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1000000US150030086233002","Block 3002, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","244","218","3","1","0","13","62","0","139","26","0","0","0","0","6","2","18",
"1000000US150030086233003","Block 3003, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","120","96","3","0","0","0","23","0","70","24","0","0","0","4","0","0","20",
"1000000US150030086233004","Block 3004, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","97","90","4","0","0","8","20","0","58","7","0","0","0","0","3","0","4",
"1000000US150030086233005","Block 3005, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","173","158","1","0","0","0","81","0","76","15","0","0","0","0","2","0","13",
"1000000US150030086233006","Block 3006, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","174","150","4","0","0","13","70","0","63","24","0","0","0","0","7","0","17",
"1000000US150030086233007","Block 3007, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","32","26","0","2","0","0","10","0","14","6","0","0","0","0","0","0","6",
"1000000US150030086233008","Block 3008, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","106","93","0","0","0","8","21","0","64","13","0","0","0","0","4","0","9",
"1000000US150030086233009","Block 3009, Block Group 3, Census Tract 86.23, Honolulu County, Hawaii","58","50","0","0","0","7","14","0","29","8","0","0","0","0","0","0","8",
