"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1000000US150030068101018","Block 1018, Block Group 1, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068101019","Block 1019, Block Group 1, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102000","Block 2000, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102001","Block 2001, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102002","Block 2002, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102003","Block 2003, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102004","Block 2004, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102005","Block 2005, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102006","Block 2006, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102007","Block 2007, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068102008","Block 2008, Block Group 2, Census Tract 68.10, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111000","Block 1000, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111001","Block 1001, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111002","Block 1002, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111003","Block 1003, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111004","Block 1004, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111005","Block 1005, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111006","Block 1006, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111007","Block 1007, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111008","Block 1008, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111009","Block 1009, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111010","Block 1010, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111011","Block 1011, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068111012","Block 1012, Block Group 1, Census Tract 68.11, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121000","Block 1000, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121001","Block 1001, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121002","Block 1002, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121003","Block 1003, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121004","Block 1004, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121005","Block 1005, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121006","Block 1006, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068121007","Block 1007, Block Group 1, Census Tract 68.12, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068131000","Block 1000, Block Group 1, Census Tract 68.13, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068132000","Block 2000, Block Group 2, Census Tract 68.13, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068133000","Block 3000, Block Group 3, Census Tract 68.13, Honolulu County, Hawaii","16","0","0","0","0","0","16","0","0","16",
"1000000US150030068134000","Block 4000, Block Group 4, Census Tract 68.13, Honolulu County, Hawaii","1","0","0","0","0","0","1","0","0","1",
"1000000US150030068134001","Block 4001, Block Group 4, Census Tract 68.13, Honolulu County, Hawaii","6","0","0","0","0","0","6","0","0","6",
"1000000US150030068134002","Block 4002, Block Group 4, Census Tract 68.13, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068134003","Block 4003, Block Group 4, Census Tract 68.13, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068134004","Block 4004, Block Group 4, Census Tract 68.13, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068141000","Block 1000, Block Group 1, Census Tract 68.14, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068141001","Block 1001, Block Group 1, Census Tract 68.14, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068142000","Block 2000, Block Group 2, Census Tract 68.14, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068142001","Block 2001, Block Group 2, Census Tract 68.14, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068151000","Block 1000, Block Group 1, Census Tract 68.15, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068152000","Block 2000, Block Group 2, Census Tract 68.15, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068161000","Block 1000, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068161001","Block 1001, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068161002","Block 1002, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","10","0","0","0","0","0","10","0","0","10",
"1000000US150030068161003","Block 1003, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068161004","Block 1004, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","13","0","0","0","0","0","13","0","0","13",
"1000000US150030068161005","Block 1005, Block Group 1, Census Tract 68.16, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171000","Block 1000, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","9","0","0","0","0","0","9","0","0","9",
"1000000US150030068171001","Block 1001, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171002","Block 1002, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171003","Block 1003, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171004","Block 1004, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171005","Block 1005, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068171006","Block 1006, Block Group 1, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068172000","Block 2000, Block Group 2, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068172001","Block 2001, Block Group 2, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068172002","Block 2002, Block Group 2, Census Tract 68.17, Honolulu County, Hawaii","5","0","0","0","0","0","5","0","0","5",
"1000000US150030068172003","Block 2003, Block Group 2, Census Tract 68.17, Honolulu County, Hawaii","5","0","0","0","0","0","5","0","0","5",
"1000000US150030068172004","Block 2004, Block Group 2, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068173000","Block 3000, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068173001","Block 3001, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","5","0","0","0","0","0","5","0","0","5",
"1000000US150030068173002","Block 3002, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","4","0","0","0","0","0","4","0","0","4",
"1000000US150030068173003","Block 3003, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068173004","Block 3004, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","3","0","0","0","0","0","3","0","0","3",
"1000000US150030068173005","Block 3005, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068173006","Block 3006, Block Group 3, Census Tract 68.17, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068181000","Block 1000, Block Group 1, Census Tract 68.18, Honolulu County, Hawaii","7","0","0","0","0","0","7","0","0","7",
"1000000US150030068191000","Block 1000, Block Group 1, Census Tract 68.19, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030068192000","Block 2000, Block Group 2, Census Tract 68.19, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001000","Block 1000, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001001","Block 1001, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001002","Block 1002, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001003","Block 1003, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001004","Block 1004, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001005","Block 1005, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001006","Block 1006, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001007","Block 1007, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001008","Block 1008, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069001009","Block 1009, Block Group 1, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002000","Block 2000, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002001","Block 2001, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002002","Block 2002, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002003","Block 2003, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002004","Block 2004, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002005","Block 2005, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002006","Block 2006, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002007","Block 2007, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002008","Block 2008, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002009","Block 2009, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002010","Block 2010, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002011","Block 2011, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002012","Block 2012, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002013","Block 2013, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002014","Block 2014, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002015","Block 2015, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002016","Block 2016, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069002017","Block 2017, Block Group 2, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003000","Block 3000, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003001","Block 3001, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003002","Block 3002, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003003","Block 3003, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003004","Block 3004, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003005","Block 3005, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003006","Block 3006, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003007","Block 3007, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003008","Block 3008, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003009","Block 3009, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003010","Block 3010, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030069003011","Block 3011, Block Group 3, Census Tract 69, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011000","Block 1000, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011001","Block 1001, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011002","Block 1002, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011003","Block 1003, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011004","Block 1004, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011005","Block 1005, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011006","Block 1006, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","10","0","0","0","0","0","10","0","0","10",
"1000000US150030070011007","Block 1007, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011008","Block 1008, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011009","Block 1009, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011010","Block 1010, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011011","Block 1011, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070011012","Block 1012, Block Group 1, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070012000","Block 2000, Block Group 2, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070012001","Block 2001, Block Group 2, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070012002","Block 2002, Block Group 2, Census Tract 70.01, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021000","Block 1000, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021001","Block 1001, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","8","0","0","0","0","0","8","0","0","8",
"1000000US150030070021002","Block 1002, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021003","Block 1003, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021004","Block 1004, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021005","Block 1005, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021006","Block 1006, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021007","Block 1007, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021008","Block 1008, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021009","Block 1009, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021010","Block 1010, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021011","Block 1011, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021012","Block 1012, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021013","Block 1013, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021014","Block 1014, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021015","Block 1015, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070021016","Block 1016, Block Group 1, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022000","Block 2000, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022001","Block 2001, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022002","Block 2002, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022003","Block 2003, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022004","Block 2004, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022005","Block 2005, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022006","Block 2006, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022007","Block 2007, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022008","Block 2008, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022009","Block 2009, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022010","Block 2010, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022011","Block 2011, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022012","Block 2012, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022013","Block 2013, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022014","Block 2014, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030070022015","Block 2015, Block Group 2, Census Tract 70.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001000","Block 1000, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001001","Block 1001, Block Group 1, Census Tract 71, Honolulu County, Hawaii","17","0","0","0","0","0","17","0","0","17",
"1000000US150030071001002","Block 1002, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001003","Block 1003, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001004","Block 1004, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001005","Block 1005, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001006","Block 1006, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001007","Block 1007, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001008","Block 1008, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001009","Block 1009, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001010","Block 1010, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001011","Block 1011, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001012","Block 1012, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001013","Block 1013, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001014","Block 1014, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001015","Block 1015, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001016","Block 1016, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001017","Block 1017, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001018","Block 1018, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001019","Block 1019, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001020","Block 1020, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001021","Block 1021, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001022","Block 1022, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001023","Block 1023, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001024","Block 1024, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001025","Block 1025, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071001026","Block 1026, Block Group 1, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002000","Block 2000, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002001","Block 2001, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002002","Block 2002, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002003","Block 2003, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002004","Block 2004, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002005","Block 2005, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030071002006","Block 2006, Block Group 2, Census Tract 71, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021000","Block 1000, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021001","Block 1001, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021002","Block 1002, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021003","Block 1003, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021004","Block 1004, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
"1000000US150030073021005","Block 1005, Block Group 1, Census Tract 73.02, Honolulu County, Hawaii","0","0","0","0","0","0","0","0","0","0",
