X,Y,OBJECTID,ENABLED,ANCILLARYROLE,SEWERID,BASINID,PROJECTID,STATUS,OWNER,DATEINSTALLED,DATEDIGITIZED,DATEMODIFIED,ADDRESS,TANKCAPACITY,GLOBALID,PUMPTYPE,TMK,LPPUMPSUBTYPE,NO_PUMPS,NEIGHBORHOOD,GROUNDELEV
-157.91862222,21.647786678,732,1,0,4076515,LA,7077,ACT,LIC,2007/12/13 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:45+00,55-116B NAUPAKA ST,265,{618B0CF8-FBB9-4B58-A849-BA8AF4A8F417},LP,55011056,1,1,LAIE,
-157.918522229,21.6474875650001,733,1,0,4076516,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-116 NAUPAKA ST,,{87664A6B-08C7-4CFA-B686-5A230D252F37},LP,55011019,1,1,LAIE,
-157.915259105,21.6481389360001,734,1,0,4076526,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-52 NAUPAKA ST,,{3C42687A-5B87-4BA2-B531-8ACD8C0AC7A3},LP,55010004,1,1,LAIE,
-157.915190619,21.6485741440001,735,1,0,4076527,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-53 NAUPAKA ST,,{85F46F84-63D3-4ABE-9A44-7040BA4D758B},LP,55010023,1,1,LAIE,
-157.914916987,21.6485804450001,736,1,0,4076528,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-51 NAUPAKA ST,,{3F0ACCB5-A7A9-410B-9BAE-B2F65E8BBF91},LP,55010024,1,1,LAIE,
-157.91487372,21.64850957,737,1,0,4076529,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-47 NAUPAKA ST,,{E0E1AF59-79AF-4500-ABE3-3876668EAEF9},LP,55010025,1,1,LAIE,
-157.91472107,21.6486576400001,738,1,0,4076530,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:46+00,55-43 NAUPAKA ST,,{E77A225B-F42C-42EE-80B9-D7574C605A8C},LP,55010026,1,1,LAIE,
-157.918732065,21.64080977,739,1,0,4076736,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-389 KAM HWY,,{054BCF4F-ABB9-47C8-A4A5-168877F4D620},LP,55002007,1,1,LAIE,
-157.918634168,21.6409012010001,740,1,0,4076737,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-391 KAM HWY,,{08F42C49-5F42-4C3A-9780-2F3DDE902175},LP,55002054,1,1,LAIE,
-157.918661488,21.6410384320001,741,1,0,4076738,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-398 KAM HWY,,{C06A38C6-5247-4C30-9313-822589AE49D3},LP,55002008,1,1,LAIE,
-157.918882445,21.6413504810001,742,1,0,4076739,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-401 KAM HWY,265,{B5DF873E-CB1A-4CC5-9CB6-2C68D21405A4},LP,55002099,1,1,LAIE,
-157.919028976,21.6417768420001,743,1,0,4076740,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,5-407 KAM HWY,,{D271ADF4-5AA8-4CAD-B218-6148F39E81FB},LP,55002044,1,1,LAIE,
-157.919169854,21.641813502,744,1,0,4076741,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-409 KAM HWY,,{6690C115-35FC-46EE-8108-55FA301833BD},LP,55002064,1,1,LAIE,
-157.919132108,21.6421121220001,745,1,0,4076742,LA,0,ACT,CITY,2019/08/30 00:00:00+00,2012/07/31 00:00:00+00,2021/03/02 13:19:36+00,55-415 KAM HWY,265,{5B0FF4B2-A62B-490A-A87A-42DE0144926D},LP,55002087,1,1,LAIE,
-157.919467518,21.6422308800001,746,1,0,4076743,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:47+00,55-417 KAM HWY,,{27FE0D39-F276-43AC-84FE-41EC2359861C},LP,55002042,1,1,LAIE,
-157.919022784,21.6423522380001,747,1,0,4076744,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-417 KAM HWY,,{F88C3B76-5E0C-4916-850D-08DE8041D220},LP,55002042,1,1,LAIE,
-157.91908735,21.6423760540001,748,1,0,4076745,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-421 KAM HWY,,{E74D257D-C00E-47BF-BEAE-66B1D6D070DA},LP,55002041,1,1,LAIE,
-157.919151938,21.642360534,749,1,0,4076746,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-421 KAM HWY,,{D6B7C783-5C47-4D6E-A6FC-04DEB802E93C},LP,55002041,1,1,LAIE,
-157.919375051,21.6423185620001,750,1,0,4076747,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-421 KAM HWY,,{C86DA869-D2CF-4E7D-8646-2CF13F9E92F0},LP,55002041,1,1,LAIE,
-157.91929588,21.642752741,751,1,0,4076748,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-427 KAM HWY,,{A203A369-9467-4A71-B793-BE421DAAFED6},LP,55002069,1,1,LAIE,
-157.919509876,21.6426857610001,752,1,0,4076749,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:48+00,55-425 KAM HWY,,{B9D64057-6867-4686-83F4-167110C48B97},LP,55002040,1,1,LAIE,
-157.919667494,21.6431212740001,753,1,0,4076750,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:49+00,55-437A KAM HWY,,{01DA471C-4E8D-45D8-A0BF-FBA0B519D145},LP,55002020,1,1,LAIE,
-157.918543044,21.640757923,754,1,0,4076775,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:49+00,55-385 KAM HWY,,{074B3E2C-716B-4A66-87D6-1440FF744394},LP,55002006,1,1,LAIE,
-157.918622788,21.6404835700001,755,1,0,4076776,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:49+00,55-385A KAM HWY,,{2A4BDCAB-C54E-41D9-8DE3-305DF53CB6F0},LP,55002090,1,1,LAIE,
-157.918724796,21.6404266490001,756,1,0,4076777,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:50+00,55-381 KAM HWY,,{8CD05BF4-2C8E-42ED-8A41-444D342DF4B8},LP,55002023,1,1,LAIE,
-157.918532081,21.6403498170001,757,1,0,4076778,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:50+00,55-381B KAM HWY,,{0063DF2F-AFAD-44D7-8551-4E00386C1824},LP,55002065,1,1,LAIE,
-157.918751047,21.6401848240001,758,1,0,4076779,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:50+00,55-377A KAM HWY,,{833FF78C-90FD-4A27-8C11-55372EA17753},LP,55002024,1,1,LAIE,
-157.918406736,21.639888559,759,1,0,4076780,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:50+00,55-371 KAM HWY,,{B1F9EB1C-D64C-4950-B4FB-D21161D60B71},LP,55002025,1,1,LAIE,
-157.91866542,21.639859232,760,1,0,4076781,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:50+00,55-371 KAM HWY,,{ABB4C66E-8D4D-4C42-A347-DF28B6C72405},LP,55002025,1,1,LAIE,
-157.918683807,21.6395972500001,761,1,0,4076782,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-369 KAM HWY,,{87676FD6-A90B-4EBA-90B4-B36B6E477F36},LP,55002026,1,1,LAIE,
-157.918474878,21.6396048990001,762,1,0,4076783,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-367 KAM HWY,,{E8FA1432-E561-4DF2-9B10-B38ED8395A05},LP,55002082,1,1,LAIE,
-157.91896427,21.6391679710001,763,1,0,4076784,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-363A KAM HWY,,{2CA246F9-4DD3-4A4E-8672-A242FF5E782E},LP,55002027,1,1,LAIE,
-157.918533286,21.6389398750001,764,1,0,4076785,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-355 KAM HWY,,{42860311-502E-4BE6-953F-5AD1803F49D3},LP,55002028,1,1,LAIE,
-157.918777033,21.638933793,765,1,0,4076786,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-355 KAM HWY,,{BBF6BF6E-CCD2-4F84-8431-4986D67917A4},LP,55002028,1,1,LAIE,
-157.919461691,21.6366539110001,766,1,0,4076837,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-311 KAM HWY,,{E2075092-7D72-4E93-913E-B3E36191A032},LP,55002037,1,1,LAIE,
-157.919286702,21.636687862,767,1,0,4076838,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:51+00,55-313 KAM HWY,,{1A2FC070-FB3B-4068-9690-B46D199D260D},LP,55002093,1,1,LAIE,
-157.919558986,21.63696357,768,1,0,4076839,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:52+00,55-317 KAM HWY,,{4CB75660-762B-4BC2-9734-29C19CF5C587},LP,55002036,1,1,LAIE,
-157.919522586,21.6369580630001,769,1,0,4076840,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:52+00,55-315 KAM HWY,,{BC105614-DA6C-48A0-9F4B-67B2358C8729},LP,55002091,1,1,LAIE,
-157.91935696,21.6370469130001,770,1,0,4076841,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:52+00,55-321 KAM HWY,,{598A10A9-FC1B-4893-B45E-D9F4154A1524},LP,55002077,1,1,LAIE,
-157.919140813,21.6371829500001,771,1,0,4076842,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:52+00,55-321B KAM HWY,,{A55ACBB5-0374-4F1B-92CC-F5192D9B5827},LP,55002086,1,1,LAIE,
-157.919560076,21.6371161800001,772,1,0,4076843,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:52+00,55-321A KAM HWY,,{E479DA46-F309-4EC1-8401-FE22A1544F50},LP,55002076,1,1,LAIE,
-157.919618737,21.6372128250001,773,1,0,4076844,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:53+00,55-321 KAM HWY,,{EB6E8FF0-54F6-4E50-89A7-D91D00DF622F},LP,55002075,1,1,LAIE,
-157.919134899,21.637259801,774,1,0,4076845,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:53+00,55-323 KAM HWY,,{1B120931-6A06-4CC7-8BE9-3947430B55E8},LP,55002034,1,1,LAIE,
-157.919160696,21.6373267860001,775,1,0,4076846,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:53+00,55-323 KAM HWY,,{D6C12D03-13E3-4330-8B2C-88B7D3B5E413},LP,55002034,1,1,LAIE,
-157.919332109,21.637390548,776,1,0,4076847,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:53+00,55-323 KAM HWY,,{1CB89902-01B9-4BD6-9963-A1BA64F73E6B},LP,55002034,1,1,LAIE,
-157.919537591,21.6374279770001,777,1,0,4076848,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:53+00,55-323 KAM HWY,,{E53C5E1C-8FD2-47AD-8C0C-AF78115EA0C5},LP,55002034,1,1,LAIE,
-157.919635042,21.637457668,778,1,0,4076849,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:54+00,55-323 KAM HWY,,{3D959B0C-46F7-4540-BD04-889467F7BD78},LP,55002034,1,1,LAIE,
-157.918944409,21.6377142440001,779,1,0,4076851,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:54+00,55-333 KAM HWY,,{AF84C35F-A835-440F-A987-C64F7ACD1525},LP,55002033,1,1,LAIE,
-157.918926706,21.6378723350001,780,1,0,4076852,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:54+00,55-337 KAM HWY,,{26321C6A-323A-4395-91CA-3AFB03352F8D},LP,55002032,1,1,LAIE,
-157.91907819,21.6378735070001,781,1,0,4076853,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-337 KAM HWY,,{059CE8EB-07A4-46E1-97D4-51C97CC9E8D9},LP,55002032,1,1,LAIE,
-157.919251941,21.6379592280001,782,1,0,4076854,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-337 KAM HWY,,{3D500F79-9F7E-4D21-A077-18D09FE65135},LP,55002032,1,1,LAIE,
-157.919303517,21.638126136,783,1,0,4076855,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-339A KAM HWY,,{807E640B-6947-4029-9E83-30088541E276},LP,55002031,1,1,LAIE,
-157.919279992,21.6381963910001,784,1,0,4076856,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-339A KAM HWY,,{644AB5A2-85C5-4801-B747-8B739389E19B},LP,55002031,1,1,LAIE,
-157.918957071,21.6381709820001,785,1,0,4076857,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-341 KAM HWY,,{3516235E-9D1D-440C-9782-BE361640CD31},LP,55002084,1,1,LAIE,
-157.918867821,21.63817533,786,1,0,4076858,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:55+00,55-343A KAM HWY,,{12273C04-9813-4E4B-A81F-764DA30AB9F9},LP,55002085,1,1,LAIE,
-157.918773752,21.6383981610001,787,1,0,4076859,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:56+00,55-347 KAM HWY,,{733C6A34-1168-4AAD-8163-F6A79D6C98BD},LP,55002030,1,1,LAIE,
-157.91913418,21.6385520440001,788,1,0,4076860,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:56+00,55-347 KAM HWY,,{8FC80550-496A-40D8-B448-082D421709EC},LP,55002030,1,1,LAIE,
-157.918977942,21.6386496820001,789,1,0,4076861,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:56+00,55-351 KAM HWY,,{C9F98A63-7C5F-4CE8-9D85-A68589C412E5},LP,55002029,1,1,LAIE,
-157.918662005,21.638732969,790,1,0,4076862,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/07/31 00:00:00+00,2021/07/20 14:17:56+00,55-351 KAM HWY,,{4F5BBAD4-FD35-4071-A7BC-B4D2ED0BC066},LP,55002029,1,1,LAIE,
-157.919313952,21.6341834020001,791,1,0,4076887,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2022/07/07 16:25:26+00,55-271 KAM HWY,,{9154A35E-D0CF-4CA5-A6B8-1F97A934E7CE},LP,55002088,1,1,LAIE,
-157.919271634,21.634261139,792,1,0,4076888,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:57+00,55-273 KAM HWY,,{76FB30D6-E7FB-4FF3-855C-79F35F35859F},LP,55002019,1,1,LAIE,
-157.919171608,21.63436369,793,1,0,4076889,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:57+00,55-273 KAM HWY,,{5341C621-BE57-4BC0-AE14-501B12DEE0BB},LP,55002019,1,1,LAIE,
-157.918958138,21.63459196,794,1,0,4076890,LA,7077,ACT,LIC,2007/09/18 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:57+00,55-279 KAM HWY,,{DB49B1D0-E419-4C54-AD2E-D33B2BD521E4},LP,55002089,1,1,LAIE,
-157.919016345,21.6348607520001,795,1,0,4076891,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:57+00,55-281 KAM HWY,,{4979AB20-A04F-4004-AE71-DE4322006881},LP,55002002,1,1,LAIE,
-157.919222314,21.635027618,796,1,0,4076892,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:57+00,55-285A KAM HWY,,{49FA6257-2654-44D1-B68F-B2986D4899A9},LP,55002097,1,1,LAIE,
-157.919633787,21.635214349,797,1,0,4076893,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-285 KAM HWY,,{FC06176B-47FA-45FB-AEC9-F20B29FA4108},LP,55002096,1,1,LAIE,
-157.919171445,21.635858629,798,1,0,4076894,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-335 PAKELO PL,,{169482DE-F876-4450-99F8-71178A2A64F8},LP,55002081,1,1,LAIE,
-157.919185923,21.6359895780001,799,1,0,4076895,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-339 PAKELO PL,,{312808C4-D4C7-4ECD-B8CD-A3DF521ABFBA},LP,55002080,1,1,LAIE,
-157.919431484,21.6359590870001,800,1,0,4076896,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-341 PAKELO PL,,{5D0E77CE-C166-4616-BB70-975432FC3288},LP,55002079,1,1,LAIE,
-157.919686019,21.6361445690001,801,1,0,4076897,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-345 PAKELO PL,,{12CC00E3-03E4-446F-B458-DC4F08AA7F08},LP,55002078,1,1,LAIE,
-157.919160278,21.6363143680001,802,1,0,4076898,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:58+00,55-305 KAM HWY,,{AD7CD332-35DA-422A-B129-F7DE1E48FC3F},LP,55002038,1,1,LAIE,
-157.919772432,21.636419264,803,1,0,4076901,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:59+00,55-305 KAM HWY,,{F6F07E82-5A48-4CAE-A627-C77D856BF48E},LP,55002038,1,1,LAIE,
-157.919638624,21.6351853780001,804,1,0,4076904,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/01 00:00:00+00,2021/07/20 14:17:59+00,55-285 KAM HWY,,{EB210C77-20D8-4FCA-B690-E63F76041347},LP,55002096,1,1,LAIE,
-157.918866002,21.638270289,805,1,0,4077043,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/03 00:00:00+00,2021/07/20 14:17:59+00,55-343A KAM HWY,,{95B90E39-1EA7-4989-9250-E33A00D151E2},LP,55002085,1,1,LAIE,
-157.919754702,21.636676677,806,1,0,4077048,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/03 00:00:00+00,2021/07/20 14:17:59+00,55-311 KAM HWY,,{AA48FDA5-3C32-45C7-89EF-420D10048149},LP,55002037,1,1,LAIE,
-157.915268552,21.6482703680001,807,1,0,4077059,LA,7077,ACT,LIC,2007/03/29 00:00:00+00,2012/08/03 00:00:00+00,2021/07/20 14:17:59+00,55-52 NAUPAKA ST,,{7DF12752-BC6B-4315-9021-5AE9BC7AB0D9},LP,55010004,1,1,,
-157.714928985,21.342643115,808,1,0,4079712,WM,7099,ACT,PVT,2012/09/28 00:00:00+00,2012/10/24 00:00:00+00,2012/10/24 00:00:00+00,WAIMANALO DIST PARK,,{9BDD0A17-5CA5-4727-9C0B-1CD8969694ED},LP,41009264,1,,WAIMANALO,22.75
-157.71555285,21.3420184350001,809,1,0,4079713,WM,7099,ACT,PVT,2012/09/28 00:00:00+00,2012/10/24 00:00:00+00,2013/12/30 13:45:39+00,WAIMANALO DIST PARK,,{C57B60EC-19CB-4818-A294-250C90045F30},LP,41009264,1,,WAIMANALO,30
-157.715711106,21.341512057,810,1,0,4079714,WM,7099,ACT,PVT,2012/09/28 00:00:00+00,2012/10/24 00:00:00+00,2012/10/24 00:00:00+00,WAIMANALO DIST PARK,,{48B9051F-BDF5-4628-87E3-98BBFD533CDC},LP,41009264,1,,WAIMANALO,30.2
-157.838385245,21.458330383,811,1,0,4100127,KK,7146,ACT,PVT,1994/12/15 00:00:00+00,2013/08/19 09:29:17+00,2021/03/02 11:22:19+00,47-525 KAM HWY,,{17BBA42C-860D-4036-8335-E1D487FDBD0C},IPS,47011017,1,2,KAHALUU,6.5
-157.948159811,21.416027598,812,1,0,4100555,HN,7142,ACT,PVT,1989/06/15 00:00:00+00,2013/11/15 16:04:57+00,2023/02/24 11:12:52+00,2389 WAIMANO HOME RD,,{DA156FD0-3928-452A-B4E6-D976AB54BD37},LP,97025001,1,2,PEARL CITY,476.5
-157.926720085,21.6454967230001,813,1,0,4101181,LA,0,ACT,LIC,2013/09/27 00:00:00+00,2014/06/10 10:26:36+00,2021/03/02 11:22:19+00,55-537 Naniloa Lp,265,{CC3C24DD-86F6-4732-97DD-726A2A9E20BA},LP,55012120,1,1,LAIE,
-157.922367262,21.644923744,814,1,0,4101188,LA,0,ACT,LIC,2012/07/13 00:00:00+00,2014/06/10 14:40:35+00,2021/03/02 11:22:19+00,55-450 MOANA ST,265,{6A20F9FC-FA63-4EA0-8133-A8A272F895EF},LP,55013020,1,1,LAIE,
-157.927020249,21.6465413930001,815,1,0,4101198,LA,0,ACT,LIC,2011/04/14 00:00:00+00,2014/06/12 13:40:31+00,2021/03/02 11:22:19+00,55-538 MOANA ST,265,{611F1941-14A4-4AFD-90EC-FCFA6ED52485},LP,55012027,1,1,LAIE,
-157.927105411,21.6469674520001,816,1,0,4101207,LA,0,ACT,LIC,2009/08/28 00:00:00+00,2014/06/12 15:58:28+00,2021/03/02 11:22:20+00,55-550 MOANA ST,265,{16B534AF-62B1-492B-8EFE-DB569F4BAE84},LP,55012114,1,1,LAIE,
-157.926459518,21.6485125130001,817,1,0,4101221,LA,0,ACT,LIC,2014/01/31 00:00:00+00,2014/06/23 10:30:55+00,2021/03/02 11:22:20+00,55-604 IOSEPA ST,265,{2051F672-D9A8-42CF-A9DB-92E2CE85EF2E},LP,55015042,1,1,LAIE,
-157.931759078,21.6501142230001,818,1,0,4101227,LA,0,ACT,LIC,2013/10/01 00:00:00+00,2014/06/23 14:33:43+00,2021/03/02 11:22:20+00,55-148 Poohaili Street,265,{E188C140-7137-4BCC-BD60-D93411DEFB39},LP,55017004,1,1,LAIE,
-157.926491063,21.6505047840001,819,1,0,4101243,LA,0,ACT,CITY,2010/09/07 00:00:00+00,2014/07/07 13:00:06+00,2021/03/02 11:22:20+00,55-31 LANIHULI ST,118,{B0D9E993-140A-4729-84F5-B4A22192A288},LP,55016061,1,1,LAIE,
-157.844618345,21.2931482550001,820,1,0,4101906,SI,7229,ACT,PVT,2014/08/01 00:00:00+00,2014/09/02 14:27:44+00,2019/11/07 07:23:32+00,1450 ALA MOANA BLVD,,{42BCA7B6-3972-4AD3-9196-01245F1C0FC2},IPS,23038011,1,,ALA MOANA,4.2
-157.918775121,21.6404865420001,821,1,0,4102520,LA,0,ACT,LIC,2009/10/27 00:00:00+00,2014/12/10 08:23:52+00,2021/03/02 11:22:20+00,55-381 KAM HWY,118,{285CCD0D-6927-4659-8A77-956CD8C73F15},LP,55002090,1,1,LAIE,
-157.924566166,21.645190477,822,1,0,4102525,LA,0,ACT,LIC,2011/04/01 00:00:00+00,2014/12/11 11:26:24+00,2021/03/02 11:22:20+00,55-482B MOANA ST,265,{44C7B861-B15E-477D-867C-E4CA86026702},LP,55013025,1,1,LAIE,
-157.923223322,21.6449757620001,823,1,0,4102530,LA,0,ACT,LIC,2013/08/29 00:00:00+00,2014/12/11 13:45:55+00,2021/03/02 11:22:20+00,55-462 MOANA ST,265,{7F4D7AF9-9B3B-4F05-9E18-1D6602FD6879},LP,55013016,1,1,LAIE,
-157.926029737,21.647669493,824,1,0,4102535,LA,0,ACT,LIC,2008/05/22 00:00:00+00,2014/12/11 14:15:50+00,2021/03/02 11:22:20+00,55-166 PUUAHI ST,265,{7036B3F3-56A8-4818-8C61-3605B0A2764B},LP,55012112,1,1,LAIE,
-157.91932906,21.643438411,825,1,0,4102539,LA,0,ACT,LIC,,2014/12/11 14:40:30+00,2021/03/02 11:22:20+00,55-435A KAM HWY,265,{AE0647C0-206E-488D-B50B-C25EB4E0DC72},LP,55002020,1,1,LAIE,
-157.930366501,21.6511335700001,826,1,0,4102548,LA,0,ACT,LIC,2014/07/17 00:00:00+00,2014/12/16 08:36:09+00,2019/01/15 12:17:57+00,55-119 POOHAILI ST,265,{685ED30A-2A2D-4CAB-ACB2-4EFFD90CB355},LP,55017066,1,1,LAIE,
-157.93052262,21.6512551540001,827,1,0,4102552,LA,0,ACT,LIC,2014/08/18 00:00:00+00,2014/12/16 09:52:56+00,2021/03/02 11:22:20+00,55-121 Poohaili St,265,{1FE3D7D2-DDFF-4E3A-B2EB-397A98A55F16},LP,55017065,1,1,LAIE,
-157.924067619,21.6453684900001,828,1,0,4102558,LA,0,ACT,LIC,2014/08/20 00:00:00+00,2014/12/17 10:26:08+00,2021/03/02 11:22:20+00,55-475 MOANA ST,265,{920F12FA-A0C0-4F87-8CB1-1695A0FA3B0A},LP,55013028,1,1,LAIE,
